chr,start
1,144810001
1,145840001
1,145850001
1,145860001
1,145870001
1,145880001
1,145890001
1,146060001
1,146070001
1,146080001
1,146090001
1,146100001
1,146170001
1,146180001
1,146190001
1,146200001
1,146210001
1,146220001
1,146250001
1,146260001
1,146270001
1,146280001
1,146290001
1,146300001
1,146310001
1,146370001
1,146380001
1,146440001
1,147480001
1,147540001
1,147550001
1,147560001
1,147570001
1,148040001
1,148050001
1,148060001
1,148070001
1,148080001
1,148090001
1,148100001
1,148110001
1,148120001
1,148130001
1,148140001
1,148150001
1,148160001
1,148170001
1,148180001
1,148370001
1,148380001
1,148390001
1,148400001
1,148410001
1,148420001
1,148430001
1,148440001
1,148450001
1,148460001
1,148470001
1,148480001
1,148490001
1,148500001
1,148510001
1,148700001
1,148710001
1,148720001
1,148730001
1,148740001
1,148760001
1,148770001
1,148780001
1,148970001
1,148980001
1,148990001
1,149000001
1,149010001
1,149470001
1,149480001
1,149490001
1,149500001
1,149510001
1,149520001
1,149530001
1,149550001
1,149560001
1,149570001
1,149580001
1,149630001
1,205930001
1,205940001
1,205950001
1,205960001
1,205970001
1,205980001
1,205990001
1,206000001
1,206010001
1,206020001
1,206030001
1,206040001
1,206050001
1,206060001
1,206070001
1,206340001
1,206350001
1,206360001
1,206370001
1,206380001
1,206390001
1,206400001
1,206410001
1,206420001
1,206430001
1,206440001
1,206450001
1,206460001
1,206470001
1,206480001
1,223750001
1,223760001
1,223770001
1,223780001
1,223790001
1,223800001
1,235200001
1,235210001
1,235220001
1,235230001
1,235240001
1,248920001
1,248930001
1,248940001
1,248950001
1,248960001
1,248970001
1,248980001
1,248990001
1,249000001
1,249010001
1,249020001
1,249030001
1,249040001
1,249050001
1,249060001
1,249250622
2,10001
2,3540001
2,3550001
2,3560001
2,3570001
2,3580001
2,5030001
2,5040001
2,5050001
2,5060001
2,5070001
2,5080001
2,5090001
2,5100001
2,5110001
2,5120001
2,16290001
2,16300001
2,16310001
2,16320001
2,16330001
2,19210001
2,21160001
2,21170001
2,21180001
2,52770001
2,87670001
2,87680001
2,87690001
2,87700001
2,87710001
2,87720001
2,87730001
2,89640001
2,89650001
2,89660001
2,89670001
2,89680001
2,89690001
2,89700001
2,89710001
2,89720001
2,89730001
2,89740001
2,89750001
2,89760001
2,89770001
2,89780001
2,89790001
2,89800001
2,89810001
2,89820001
2,89830001
2,90330001
2,90340001
2,90350001
2,90360001
2,90370001
2,90550001
2,90560001
2,90570001
2,90580001
2,90590001
2,90600001
2,90610001
2,90620001
2,90630001
2,90640001
2,90650001
2,90660001
2,90670001
2,90680001
2,90690001
2,90700001
2,90710001
2,90720001
2,90730001
2,90740001
2,90750001
2,90760001
2,90770001
2,90780001
2,90790001
2,90800001
2,90810001
2,90820001
2,90830001
2,90840001
2,90850001
2,90860001
2,90870001
2,90880001
2,90890001
2,90900001
2,90910001
2,90920001
2,90930001
2,90940001
2,90950001
2,90960001
2,90970001
2,90980001
2,90990001
2,91000001
2,91010001
2,91020001
2,91030001
2,91040001
2,91050001
2,91060001
2,91070001
2,91080001
2,91090001
2,91100001
2,91110001
2,91120001
2,91130001
2,91140001
2,91150001
2,91160001
2,91170001
2,91180001
2,91190001
2,91200001
2,91210001
2,91220001
2,91230001
2,91240001
2,91250001
2,91260001
2,91270001
2,91280001
2,91290001
2,91300001
2,91310001
2,91320001
2,91330001
2,91340001
2,91350001
2,91360001
2,91370001
2,91380001
2,91390001
2,91400001
2,91410001
2,91420001
2,91430001
2,91440001
2,91450001
2,91460001
2,91470001
2,91480001
2,91490001
2,91500001
2,91510001
2,91520001
2,91530001
2,91540001
2,91550001
2,91560001
2,91570001
2,91580001
2,91590001
2,92340001
2,92350001
2,92360001
2,92370001
2,92380001
2,92390001
2,92400001
2,92410001
2,92420001
2,92430001
2,92440001
2,92450001
2,92460001
2,92470001
2,92480001
2,92490001
2,92500001
2,92510001
2,92520001
2,92530001
2,92540001
2,92550001
2,92560001
2,92570001
2,92580001
2,92590001
2,92600001
2,92610001
2,92620001
2,92630001
2,92640001
2,92650001
2,92660001
2,92670001
2,92680001
2,92690001
2,92700001
2,92710001
2,92720001
2,92730001
2,92740001
2,92750001
2,92760001
2,92770001
2,92780001
2,92790001
2,92800001
2,92810001
2,92820001
2,92830001
2,92840001
2,92850001
2,92860001
2,92870001
2,92880001
2,92890001
2,92900001
2,92910001
2,92920001
2,92930001
2,92940001
2,92950001
2,92960001
2,92970001
2,92980001
2,92990001
2,93000001
2,93010001
2,93020001
2,93030001
2,93040001
2,93050001
2,93060001
2,93070001
2,93080001
2,93090001
2,93100001
2,93110001
2,93120001
2,93130001
2,93140001
2,93150001
2,93160001
2,93170001
2,93180001
2,93190001
2,93200001
2,93210001
2,93220001
2,93230001
2,93240001
2,93250001
2,93260001
2,93270001
2,93280001
2,93290001
2,93300001
2,93310001
2,93320001
2,93330001
2,93340001
2,93350001
2,93360001
2,93370001
2,93380001
2,93390001
2,93400001
2,93410001
2,93420001
2,93430001
2,93440001
2,93450001
2,93460001
2,93470001
2,93480001
2,93490001
2,93500001
2,93510001
2,93520001
2,93530001
2,93540001
2,93550001
2,93560001
2,93570001
2,93580001
2,93590001
2,93600001
2,93610001
2,93620001
2,93630001
2,93640001
2,93650001
2,93660001
2,93670001
2,93680001
2,93690001
2,93700001
2,93710001
2,93720001
2,93730001
2,93740001
2,93750001
2,93760001
2,93770001
2,93780001
2,93790001
2,93800001
2,93810001
2,93820001
2,93830001
2,93840001
2,93850001
2,93860001
2,93870001
2,93880001
2,93890001
2,93900001
2,93910001
2,93920001
2,93930001
2,93940001
2,93950001
2,93960001
2,93970001
2,93980001
2,93990001
2,94000001
2,94010001
2,94020001
2,94030001
2,94040001
2,94050001
2,94060001
2,94070001
2,94080001
2,94090001
2,94100001
2,94110001
2,94120001
2,94130001
2,94140001
2,94150001
2,94160001
2,94170001
2,94180001
2,94190001
2,94200001
2,94210001
2,94220001
2,94230001
2,94240001
2,94250001
2,94260001
2,94270001
2,94280001
2,94290001
2,94300001
2,94310001
2,94320001
2,94330001
2,94340001
2,94350001
2,94360001
2,94370001
2,94380001
2,94390001
2,94400001
2,94410001
2,94420001
2,94430001
2,94440001
2,94450001
2,94460001
2,94470001
2,94480001
2,94490001
2,94500001
2,94510001
2,94520001
2,94530001
2,94540001
2,94550001
2,94560001
2,94570001
2,94580001
2,94590001
2,94600001
2,94610001
2,94620001
2,94630001
2,94640001
2,94650001
2,94660001
2,94670001
2,94680001
2,94690001
2,94700001
2,94710001
2,94720001
2,94730001
2,94740001
2,94750001
2,94760001
2,94770001
2,94780001
2,94790001
2,94800001
2,94810001
2,94820001
2,94830001
2,94840001
2,94850001
2,94860001
2,94870001
2,94880001
2,94890001
2,94900001
2,94910001
2,94920001
2,94930001
2,94940001
2,94950001
2,94960001
2,94970001
2,94980001
2,94990001
2,95000001
2,95010001
2,95020001
2,95030001
2,95040001
2,95050001
2,95060001
2,95070001
2,95080001
2,95090001
2,95100001
2,95110001
2,95120001
2,95130001
2,95140001
2,95150001
2,95160001
2,95170001
2,95180001
2,95190001
2,95200001
2,95210001
2,95220001
2,95230001
2,95240001
2,95250001
2,95260001
2,95270001
2,95280001
2,95290001
2,95300001
2,95310001
2,95320001
2,95330001
2,97940001
2,110120001
2,110130001
2,110140001
2,110150001
2,110160001
2,110170001
2,110180001
2,110190001
2,110200001
2,110210001
2,110220001
2,110230001
2,110240001
2,110250001
2,110700001
2,110710001
2,110720001
2,110730001
2,110750001
2,110760001
2,131290001
2,131300001
2,131310001
2,149700001
2,149710001
2,149720001
2,149730001
2,149740001
2,149750001
2,149760001
2,149770001
2,149780001
2,149790001
2,194700001
2,234020001
2,234030001
2,234040001
2,234050001
2,239810001
2,239820001
2,239830001
2,240800001
2,240810001
2,243110001
2,243120001
2,243130001
2,243140001
2,243150001
2,243199374
3,10001
3,20001
3,30001
3,40001
3,50001
3,60001
3,66180001
3,66190001
3,66200001
3,66210001
3,66220001
3,66230001
3,66240001
3,66250001
3,66260001
3,66270001
3,75640001
3,75650001
3,75660001
3,75670001
3,75680001
3,75690001
3,75710001
3,75720001
3,75730001
3,75770001
3,75780001
3,75790001
3,90520001
3,90530001
3,90540001
3,90550001
3,90560001
3,90570001
3,90580001
3,90590001
3,90600001
3,90610001
3,90620001
3,90630001
3,90640001
3,90650001
3,90660001
3,90670001
3,90680001
3,90690001
3,90700001
3,90710001
3,90720001
3,90730001
3,90740001
3,90750001
3,90760001
3,90770001
3,90780001
3,90790001
3,90800001
3,90810001
3,90820001
3,90830001
3,90840001
3,90850001
3,90860001
3,90870001
3,90880001
3,90890001
3,90900001
3,90910001
3,90920001
3,90930001
3,90940001
3,90950001
3,90960001
3,90970001
3,90980001
3,90990001
3,91000001
3,91010001
3,91020001
3,91030001
3,91040001
3,91050001
3,91060001
3,91070001
3,91080001
3,91090001
3,91100001
3,91110001
3,91120001
3,91130001
3,91140001
3,91150001
3,91160001
3,91170001
3,91180001
3,91190001
3,91200001
3,91210001
3,91220001
3,91230001
3,91240001
3,91250001
3,91260001
3,91270001
3,91280001
3,91290001
3,91300001
3,91310001
3,91320001
3,91330001
3,91340001
3,91350001
3,91360001
3,91370001
3,91380001
3,91390001
3,91400001
3,91410001
3,91420001
3,91430001
3,91440001
3,91450001
3,91460001
3,91470001
3,91480001
3,91490001
3,91500001
3,91510001
3,91520001
3,91530001
3,91540001
3,91550001
3,91560001
3,91570001
3,91580001
3,91590001
3,91600001
3,91610001
3,91620001
3,91630001
3,91640001
3,91650001
3,91660001
3,91670001
3,91680001
3,91690001
3,91700001
3,91710001
3,91720001
3,91730001
3,91740001
3,91750001
3,91760001
3,91770001
3,91780001
3,91790001
3,91800001
3,91810001
3,91820001
3,91830001
3,91840001
3,91850001
3,91860001
3,91870001
3,91880001
3,91890001
3,91900001
3,91910001
3,91920001
3,91930001
3,91940001
3,91950001
3,91960001
3,91970001
3,91980001
3,91990001
3,92000001
3,92010001
3,92020001
3,92030001
3,92040001
3,92050001
3,92060001
3,92070001
3,92080001
3,92090001
3,92100001
3,92110001
3,92120001
3,92130001
3,92140001
3,92150001
3,92160001
3,92170001
3,92180001
3,92190001
3,92200001
3,92210001
3,92220001
3,92230001
3,92240001
3,92250001
3,92260001
3,92270001
3,92280001
3,92290001
3,92300001
3,92310001
3,92320001
3,92330001
3,92340001
3,92350001
3,92360001
3,92370001
3,92380001
3,92390001
3,92400001
3,92410001
3,92420001
3,92430001
3,92440001
3,92450001
3,92460001
3,92470001
3,92480001
3,92490001
3,92500001
3,92510001
3,92520001
3,92530001
3,92540001
3,92550001
3,92560001
3,92570001
3,92580001
3,92590001
3,92600001
3,92610001
3,92620001
3,92630001
3,92640001
3,92650001
3,92660001
3,92670001
3,92680001
3,92690001
3,92700001
3,92710001
3,92720001
3,92730001
3,92740001
3,92750001
3,92760001
3,92770001
3,92780001
3,92790001
3,92800001
3,92810001
3,92820001
3,92830001
3,92840001
3,92850001
3,92860001
3,92870001
3,92880001
3,92890001
3,92900001
3,92910001
3,92920001
3,92930001
3,92940001
3,92950001
3,92960001
3,92970001
3,92980001
3,92990001
3,93000001
3,93010001
3,93020001
3,93030001
3,93040001
3,93050001
3,93060001
3,93070001
3,93080001
3,93090001
3,93100001
3,93110001
3,93120001
3,93130001
3,93140001
3,93150001
3,93160001
3,93170001
3,93180001
3,93190001
3,93200001
3,93210001
3,93220001
3,93230001
3,93240001
3,93250001
3,93260001
3,93270001
3,93280001
3,93290001
3,93300001
3,93310001
3,93320001
3,93330001
3,93340001
3,93350001
3,93360001
3,93370001
3,93380001
3,93390001
3,93400001
3,93410001
3,93420001
3,93430001
3,93440001
3,93450001
3,93460001
3,93470001
3,93480001
3,93490001
3,93500001
3,162530001
3,162540001
3,162550001
3,162560001
3,162570001
3,162580001
3,162590001
3,162600001
3,162610001
3,162620001
3,197970001
3,197980001
3,197990001
3,198000001
3,198010001
3,198020001
3,198022431
4,10001
4,1440001
4,1450001
4,1460001
4,1470001
4,1480001
4,8810001
4,8820001
4,9170001
4,9180001
4,9190001
4,9200001
4,9210001
4,9280001
4,9290001
4,9300001
4,9310001
4,9320001
4,31830001
4,31840001
4,49350001
4,49360001
4,49370001
4,49380001
4,49390001
4,49400001
4,49410001
4,49420001
4,49430001
4,49440001
4,49450001
4,49460001
4,49470001
4,49480001
4,49490001
4,49670001
4,49680001
4,49690001
4,49700001
4,49710001
4,49720001
4,49730001
4,49740001
4,49750001
4,49760001
4,49770001
4,49780001
4,49790001
4,49800001
4,49810001
4,49820001
4,49830001
4,49840001
4,49850001
4,49860001
4,49870001
4,49880001
4,49890001
4,49900001
4,49910001
4,49920001
4,49930001
4,49940001
4,49950001
4,49960001
4,49970001
4,49980001
4,49990001
4,50000001
4,50010001
4,50020001
4,50030001
4,50040001
4,50050001
4,50060001
4,50070001
4,50080001
4,50090001
4,50100001
4,50110001
4,50120001
4,50130001
4,50140001
4,50150001
4,50160001
4,50170001
4,50180001
4,50190001
4,50200001
4,50210001
4,50220001
4,50230001
4,50240001
4,50250001
4,50260001
4,50270001
4,50280001
4,50290001
4,50300001
4,50310001
4,50320001
4,50330001
4,50340001
4,50350001
4,50360001
4,50370001
4,50380001
4,50390001
4,50400001
4,50410001
4,50420001
4,50430001
4,50440001
4,50450001
4,50460001
4,50470001
4,50480001
4,50490001
4,50500001
4,50510001
4,50520001
4,50530001
4,50540001
4,50550001
4,50560001
4,50570001
4,50580001
4,50590001
4,50600001
4,50610001
4,50620001
4,50630001
4,50640001
4,50650001
4,50660001
4,50670001
4,50680001
4,50690001
4,50700001
4,50710001
4,50720001
4,50730001
4,50740001
4,50750001
4,50760001
4,50770001
4,50780001
4,50790001
4,50800001
4,50810001
4,50820001
4,50830001
4,50840001
4,50850001
4,50860001
4,50870001
4,50880001
4,50890001
4,50900001
4,50910001
4,50920001
4,50930001
4,50940001
4,50950001
4,50960001
4,50970001
4,50980001
4,50990001
4,51000001
4,51010001
4,51020001
4,51030001
4,51040001
4,51050001
4,51060001
4,51070001
4,51080001
4,51090001
4,51100001
4,51110001
4,51120001
4,51130001
4,51140001
4,51150001
4,51160001
4,51170001
4,51180001
4,51190001
4,51200001
4,51210001
4,51220001
4,51230001
4,51240001
4,51250001
4,51260001
4,51270001
4,51280001
4,51290001
4,51300001
4,51310001
4,51320001
4,51330001
4,51340001
4,51350001
4,51360001
4,51370001
4,51380001
4,51390001
4,51400001
4,51410001
4,51420001
4,51430001
4,51440001
4,51450001
4,51460001
4,51470001
4,51480001
4,51490001
4,51500001
